#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s10_e8,tc,46709,176824,58891,240108
std_rd_s10_e8,tc,46709,175774,58891,240979
std_rd_s10_e8,tc,46709,174886,58891,239293
std_rd_s10_e8,tc,46709,176307,58891,240927
std_rd_s10_e8,tc,46709,175068,58891,241003
std_rd_s10_e8,tc,46709,175239,58891,239887
std_rd_s10_e8,tc,46709,175466,58891,240208
std_rd_s10_e8,tc,46709,177318,58891,241162
std_rd_s10_e8,tc,46709,174707,58891,240759
std_rd_s10_e8,tc,46709,175087,58891,240413
std_rd_s10_e8,tc,46709,175454,58891,240773
std_rd_s10_e8,tc,46709,174907,58891,239313
std_rd_s10_e8,tc,46709,175761,58891,239847
std_rd_s10_e8,tc,46709,175351,58891,240575
std_rd_s10_e8,tc,46709,174394,58891,240276
std_rd_s10_e8,tc,46709,175492,58891,238582
std_rd_s10_e8,tc,46709,591460,58891,240971
std_rd_s10_e8,tc,46709,591854,58891,246357
std_rd_s10_e8,tc,46709,592702,58891,241475
std_rd_s10_e8,tc,46709,594869,58891,240919
std_rd_s10_e8,tc,46709,598986,58891,242608
std_rd_s10_e8,tc,46709,595470,58891,242336
std_rd_s10_e8,tc,46709,596504,58891,241906
std_rd_s10_e8,tc,46709,595512,58891,244563
std_rd_s10_e8,tc,46709,608539,58891,245101
std_rd_s10_e8,tc,46709,605146,58891,243189
std_rd_s10_e8,tc,46709,599639,58891,243349
std_rd_s10_e8,tc,46709,600670,58891,243801
std_rd_s10_e8,tc,46709,602700,58891,240706
std_rd_s10_e8,tc,46709,609301,58891,243054
std_rd_s10_e8,tc,46709,607014,58891,242764
std_rd_s10_e8,tc,46709,606459,58891,247334
std_rd_s10_e8,tc,46709,596338,58891,244650
std_rd_s10_e8,tc,46709,612917,58891,243857
std_rd_s10_e8,tc,46709,602279,58891,242765
std_rd_s10_e8,tc,46709,602046,58891,242056
std_rd_s10_e8,tc,46709,616179,58891,246510
std_rd_s10_e8,tc,46709,604931,58891,242558
std_rd_s10_e8,tc,46709,604977,58891,242313
std_rd_s10_e8,tc,46709,616795,58891,244231
std_rd_s10_e8,tc,46709,607065,58891,243850
std_rd_s10_e8,tc,46709,610345,58891,245040
std_rd_s10_e8,tc,46709,609658,58891,254781
std_rd_s10_e8,tc,46709,610931,58891,243330
std_rd_s10_e8,tc,46709,610955,58891,242803
std_rd_s10_e8,tc,46709,612328,58891,248707
std_rd_s10_e8,tc,46709,611495,58891,245392
std_rd_s10_e8,tc,46709,639885,58891,243988
