#db_name,bmark,map_t,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9
 adj_rd_s18_e8,pr,29491,1446279,1410743,1423044,1422186,1416939,1423590,1420573,1426790,1414979,1418194
adj_rd_s18_e8,pr,26343,1422518,1441287,1411621,1418035,1418610,1429442,1429172,1422933,1424953,1417520
adj_rd_s18_e8,pr,27190,1437472,1414048,1428883,1438284,1423313,1417413,1438215,1426701,1413521,1421701
