#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s14_e8,tc,2028871,92705411,1212529,11465496
std_rd_s14_e8,tc,2028871,349106389,1212529,11472713
std_rd_s14_e8,tc,2028871,597525390,1212529,11456444
std_rd_s14_e8,tc,2028871,847327931,1212529,11381225
std_rd_s14_e8,tc,2028871,1098189381,1212529,11426150
std_rd_s14_e8,tc,2028871,93111465,1212529,11519790
std_rd_s14_e8,tc,2028871,350146476,1212529,11518981
std_rd_s14_e8,tc,2028871,599662034,1212529,11503006
std_rd_s14_e8,tc,2028871,849317752,1212529,11478807
std_rd_s14_e8,tc,2028871,1099126751,1212529,11496692
std_rd_s14_e8,tc,2028871,92897074,1212529,11559839
std_rd_s14_e8,tc,2028871,350169981,1212529,11441318
std_rd_s14_e8,tc,2028871,599368752,1212529,11331591
std_rd_s14_e8,tc,2028871,850042131,1212529,11602617
std_rd_s14_e8,tc,2028871,1099301798,1212529,11470642
std_rd_s14_e8,tc,2028871,92826260,1212529,11529354
std_rd_s14_e8,tc,2028871,349116404,1212529,11429106
std_rd_s14_e8,tc,2028871,608177891,1212529,11475061
std_rd_s14_e8,tc,2028871,865106395,1212529,11619267
std_rd_s14_e8,tc,2028871,1115083976,1212529,11594739
std_rd_s14_e8,tc,2028871,94252374,1212529,11682966
std_rd_s14_e8,tc,2028871,354007276,1212529,11655629
std_rd_s14_e8,tc,2028871,610852980,1212529,11640813
std_rd_s14_e8,tc,2028871,865543843,1212529,11617677
std_rd_s14_e8,tc,2028871,1117163481,1212529,11595883
