#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s15_e8,tc,5286377,429715835,2544572,29925971
std_rd_s15_e8,tc,5286377,1787527001,2544572,30767102
std_rd_s15_e8,tc,5286377,3139838260,2544572,31722119
std_rd_s15_e8,tc,5286377,4487995024,2544572,32691915
std_rd_s15_e8,tc,5286377,5925621301,2544572,33655923
std_rd_s15_e8,tc,5286377,431644444,2544572,29980962
std_rd_s15_e8,tc,5286377,1792176925,2544572,30776983
std_rd_s15_e8,tc,5286377,3131613966,2544572,31269204
std_rd_s15_e8,tc,5286377,4503203761,2544572,32545061
std_rd_s15_e8,tc,5286377,6152065722,2544572,33674810
std_rd_s15_e8,tc,5286377,445699342,2544572,30987823
std_rd_s15_e8,tc,5286377,1832579779,2544572,31588796
std_rd_s15_e8,tc,5286377,3091875956,2544572,30879154
std_rd_s15_e8,tc,5286377,4296011639,2544572,31522224
std_rd_s15_e8,tc,5286377,5702564121,2544572,31222360
std_rd_s15_e8,tc,5286377,429960746,2544572,29491518
std_rd_s15_e8,tc,5286377,1779828254,2544572,30881888
std_rd_s15_e8,tc,5286377,3164044328,2544572,31869882
std_rd_s15_e8,tc,5286377,4612622430,2544572,33310133
std_rd_s15_e8,tc,5286377,5725085663,2544572,31825431
std_rd_s15_e8,tc,5286377,418564690,2544572,28838636
std_rd_s15_e8,tc,5286377,1740547624,2544572,29827350
