#db_name,bmark,map_t,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9
 adj_rd_s17_e8,pr,18424,683153,678875,687646,677143,678982,697639,679061,677537,692582,677416
adj_rd_s17_e8,pr,14112,705469,693455,689544,703967,689061,686214,698391,684345,693838,697252
adj_rd_s17_e8,pr,14067,697396,702038,691152,691818,698008,691073,692494,703071,698092,691975
