#db_name,bmark,map_t,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9
 adj_rd_s19_e8,pr,50937,2939026,2972631,3006576,2997839,3009788,3003385,2982932,2987829,2915902,2916956
adj_rd_s19_e8,pr,52212,2952292,2918844,2957460,2930022,2932611,2938703,2916133,2937971,2918608,2936831
adj_rd_s19_e8,pr,51476,2956902,2925479,2926368,2945313,2925512,2942137,2926492,2930618,2940652,2925921
adj_rd_s19_e8,pr,51580,2938353,2910877,2928696,2935715,2908455,2924731,2906416,2923728,2914553,2920717
