#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s11_e8,tc,110872,1675219,123977,645029
std_rd_s11_e8,tc,110872,1689099,123977,645825
std_rd_s11_e8,tc,110872,1681934,123977,640156
std_rd_s11_e8,tc,110872,1691773,123977,637595
std_rd_s11_e8,tc,110872,1692840,123977,639639
std_rd_s11_e8,tc,110872,1702916,123977,641637
std_rd_s11_e8,tc,110872,1710349,123977,645338
std_rd_s11_e8,tc,110872,1719415,123977,640140
std_rd_s11_e8,tc,110872,1721578,123977,639814
std_rd_s11_e8,tc,110872,1732296,123977,640808
std_rd_s11_e8,tc,110872,1730207,123977,637591
std_rd_s11_e8,tc,110872,1649900,123977,635041
std_rd_s11_e8,tc,110872,1653238,123977,630791
std_rd_s11_e8,tc,110872,1659537,123977,629652
std_rd_s11_e8,tc,110872,1665430,123977,631303
std_rd_s11_e8,tc,110872,1674322,123977,633200
std_rd_s11_e8,tc,110872,1679179,123977,635403
std_rd_s11_e8,tc,110872,1686776,123977,633783
std_rd_s11_e8,tc,110872,1696549,123977,632401
std_rd_s11_e8,tc,110872,1695575,123977,633877
std_rd_s11_e8,tc,110872,1705489,123977,630032
std_rd_s11_e8,tc,110872,1704713,123977,629960
std_rd_s11_e8,tc,110872,1713766,123977,631451
std_rd_s11_e8,tc,110872,1722487,123977,628304
std_rd_s11_e8,tc,110872,1726591,123977,632213
std_rd_s11_e8,tc,110872,1735530,123977,630847
std_rd_s11_e8,tc,110872,1739975,123977,633032
std_rd_s11_e8,tc,110872,1676356,123977,636260
std_rd_s11_e8,tc,110872,1670991,123977,633832
std_rd_s11_e8,tc,110872,1681048,123977,634802
std_rd_s11_e8,tc,110872,1678380,123977,632264
std_rd_s11_e8,tc,110872,1682799,123977,638724
std_rd_s11_e8,tc,110872,1687632,123977,633137
std_rd_s11_e8,tc,110872,1693325,123977,637983
std_rd_s11_e8,tc,110872,1701166,123977,634513
std_rd_s11_e8,tc,110872,1706593,123977,636011
std_rd_s11_e8,tc,110872,1712377,123977,633655
std_rd_s11_e8,tc,110872,1720941,123977,642644
std_rd_s11_e8,tc,110872,1717209,123977,637050
std_rd_s11_e8,tc,110872,1730385,123977,633713
std_rd_s11_e8,tc,110872,1734286,123977,633624
std_rd_s11_e8,tc,110872,1743644,123977,636909
std_rd_s11_e8,tc,110872,1745528,123977,633512
std_rd_s11_e8,tc,110872,1638943,123977,635177
std_rd_s11_e8,tc,110872,1643236,123977,633966
std_rd_s11_e8,tc,110872,1645142,123977,629626
std_rd_s11_e8,tc,110872,1654023,123977,635633
std_rd_s11_e8,tc,110872,1661145,123977,633545
std_rd_s11_e8,tc,110872,1664315,123977,634349
std_rd_s11_e8,tc,110872,1670474,123977,631283
std_rd_s11_e8,tc,110872,1679925,123977,631878
std_rd_s11_e8,tc,110872,1685541,123977,634398
std_rd_s11_e8,tc,110872,1689757,123977,632486
std_rd_s11_e8,tc,110872,1693396,123977,633551
std_rd_s11_e8,tc,110872,1708353,123977,629478
std_rd_s11_e8,tc,110872,1704023,123977,633271
std_rd_s11_e8,tc,110872,1723662,123977,631197
std_rd_s11_e8,tc,110872,1721520,123977,630902
std_rd_s11_e8,tc,110872,1732549,123977,631034
std_rd_s11_e8,tc,110872,1637306,123977,638225
std_rd_s11_e8,tc,110872,1642698,123977,636927
std_rd_s11_e8,tc,110872,1646427,123977,641099
std_rd_s11_e8,tc,110872,1653176,123977,640640
std_rd_s11_e8,tc,110872,1654414,123977,637364
std_rd_s11_e8,tc,110872,1662334,123977,635561
std_rd_s11_e8,tc,110872,1670770,123977,639769
std_rd_s11_e8,tc,110872,1676699,123977,636489
std_rd_s11_e8,tc,110872,1685250,123977,636198
std_rd_s11_e8,tc,110872,1686726,123977,639380
std_rd_s11_e8,tc,110872,1693771,123977,637841
std_rd_s11_e8,tc,110872,1701558,123977,636109
std_rd_s11_e8,tc,110872,1708569,123977,636257
std_rd_s11_e8,tc,110872,1717636,123977,637056
std_rd_s11_e8,tc,110872,1720848,123977,641475
std_rd_s11_e8,tc,110872,1731487,123977,641279
std_rd_s11_e8,tc,110872,1673664,123977,635456
std_rd_s11_e8,tc,110872,1669565,123977,633620
std_rd_s11_e8,tc,110872,1680269,123977,631875
std_rd_s11_e8,tc,110872,1691767,123977,633978
std_rd_s11_e8,tc,110872,1692460,123977,630733
std_rd_s11_e8,tc,110872,1708259,123977,631403
std_rd_s11_e8,tc,110872,1721625,123977,633397
std_rd_s11_e8,tc,110872,1717156,123977,629978
std_rd_s11_e8,tc,110872,1718014,123977,632596
std_rd_s11_e8,tc,110872,1725974,123977,630892
std_rd_s11_e8,tc,110872,1728718,123977,630301
std_rd_s11_e8,tc,110872,1737014,123977,628524
std_rd_s11_e8,tc,110872,1755269,123977,629759
std_rd_s11_e8,tc,110872,1751864,123977,629793
std_rd_s11_e8,tc,110872,1750829,123977,634279
std_rd_s11_e8,tc,110872,1763118,123977,629719
std_rd_s11_e8,tc,110872,1660213,123977,632654
std_rd_s11_e8,tc,110872,1671835,123977,629769
std_rd_s11_e8,tc,110872,1668973,123977,630278
std_rd_s11_e8,tc,110872,1672560,123977,630633
std_rd_s11_e8,tc,110872,1684318,123977,635645
std_rd_s11_e8,tc,110872,1689120,123977,628070
std_rd_s11_e8,tc,110872,1697758,123977,628275
std_rd_s11_e8,tc,110872,1704262,123977,630219
std_rd_s11_e8,tc,110872,1710525,123977,632404
std_rd_s11_e8,tc,110872,1710688,123977,631947
std_rd_s11_e8,tc,110872,1716113,123977,632836
std_rd_s11_e8,tc,110872,1721147,123977,631654
std_rd_s11_e8,tc,110872,1722768,123977,629196
std_rd_s11_e8,tc,110872,1724212,123977,630491
std_rd_s11_e8,tc,110872,1734554,123977,630448
std_rd_s11_e8,tc,110872,1737946,123977,632591
std_rd_s11_e8,tc,110872,1642405,123977,645809
std_rd_s11_e8,tc,110872,1641316,123977,638404
std_rd_s11_e8,tc,110872,1652970,123977,638883
std_rd_s11_e8,tc,110872,1658798,123977,645546
std_rd_s11_e8,tc,110872,1660275,123977,642978
std_rd_s11_e8,tc,110872,1676724,123977,644431
std_rd_s11_e8,tc,110872,1676726,123977,640829
std_rd_s11_e8,tc,110872,1683160,123977,639505
std_rd_s11_e8,tc,110872,1696969,123977,644023
std_rd_s11_e8,tc,110872,1690253,123977,639415
std_rd_s11_e8,tc,110872,1693659,123977,641916
std_rd_s11_e8,tc,110872,1707636,123977,642122
std_rd_s11_e8,tc,110872,1704697,123977,641557
std_rd_s11_e8,tc,110872,1716387,123977,641564
std_rd_s11_e8,tc,110872,1724097,123977,640002
std_rd_s11_e8,tc,110872,1747296,123977,646375
