#db_name, benchmark,map_construction_time,iteration_time0,iteration_time1...
 ekey_rd_cit-Patents,pr,6588886,334791073,327825172,330629931,334106156,334500375,328158188,303356653,326811172,338253666,362020131
ekey_rd_cit-Patents,pr,5067005,311677145,337057044,342674679,310355690,321147344,329998570,337033341,332246837,330466575,323434748
ekey_rd_cit-Patents,pr,4911120,329244110,335411202,305958708,331685585,330322051,326284466,344117097,332019102,326949336,331654416
ekey_rd_cit-Patents,pr,5020423,318783404,318648425,341850116,319742726,333816004,323189347,326079619,334342605,328201082,326680347
ekey_rd_cit-Patents,pr,4997406,346102596,326979322,330480641,331203003,331996085,315648029,344684800,324068174,329144977,323822556
ekey_rd_cit-Patents,pr,4971167,345369101,323274491,331322658,327363953,337181066,332208862,332238036,306851445,329626010,330592563
