#db_name,bmark,map_t,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9
 adj_rd_s13_e8,pr,1099,41982,41776,40660,41135,40250,41349,40057,41393,41986,41490
adj_rd_s13_e8,pr,1044,40362,41845,40737,41327,40691,41364,40213,41164,41252,41792
adj_rd_s13_e8,pr,1111,40809,41103,41833,41888,40928,42536,40684,42190,40684,41688
