#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s13_e8,tc,808284,9077342,591943,7874213
ekey_rd_s13_e8,tc,808284,9076787,591943,7874992
ekey_rd_s13_e8,tc,808284,9177670,591943,7932573
ekey_rd_s13_e8,tc,808284,9145821,591943,7939184
ekey_rd_s13_e8,tc,808284,9169379,591943,7936607
ekey_rd_s13_e8,tc,808284,9223584,591943,7956684
ekey_rd_s13_e8,tc,808284,9206840,591943,7962310
ekey_rd_s13_e8,tc,808284,9208354,591943,7966897
ekey_rd_s13_e8,tc,808284,9193530,591943,7967118
ekey_rd_s13_e8,tc,808284,9189475,591943,7974633
ekey_rd_s13_e8,tc,808284,8898213,591943,7579831
ekey_rd_s13_e8,tc,808284,8884693,591943,7571136
ekey_rd_s13_e8,tc,808284,8808791,591943,7573909
ekey_rd_s13_e8,tc,808284,8852797,591943,7513953
ekey_rd_s13_e8,tc,808284,8884731,591943,7565005
ekey_rd_s13_e8,tc,808284,9347083,591943,8301184
ekey_rd_s13_e8,tc,808284,9239264,591943,7920958
ekey_rd_s13_e8,tc,808284,9246647,591943,7924703
ekey_rd_s13_e8,tc,808284,9252714,591943,7917804
ekey_rd_s13_e8,tc,808284,9240207,591943,7919724
ekey_rd_s13_e8,tc,808284,9487560,591943,8192553
ekey_rd_s13_e8,tc,808284,9486396,591943,8203438
ekey_rd_s13_e8,tc,808284,9521079,591943,8215279
ekey_rd_s13_e8,tc,808284,9566682,591943,8265287
ekey_rd_s13_e8,tc,808284,9553612,591943,8246866
ekey_rd_s13_e8,tc,808284,8958980,591943,7583086
ekey_rd_s13_e8,tc,808284,8966181,591943,7579849
ekey_rd_s13_e8,tc,808284,8954037,591943,7578536
ekey_rd_s13_e8,tc,808284,8962929,591943,7581387
ekey_rd_s13_e8,tc,808284,8950638,591943,7573281
ekey_rd_s13_e8,tc,808284,8910724,591943,7563679
ekey_rd_s13_e8,tc,808284,8919996,591943,7579421
ekey_rd_s13_e8,tc,808284,8907475,591943,7585565
ekey_rd_s13_e8,tc,808284,8880655,591943,7567224
ekey_rd_s13_e8,tc,808284,8848182,591943,7522717
