#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s17_e8,tc,35758607,469369702,11758974,371731718
ekey_rd_s17_e8,tc,35758607,429729525,11758974,365312871
ekey_rd_s17_e8,tc,35758607,429475715,11758974,353850792
ekey_rd_s17_e8,tc,35758607,431444717,11758974,353817444
ekey_rd_s17_e8,tc,35758607,429512768,11758974,353055516
ekey_rd_s17_e8,tc,35758607,446650833,11758974,365931151
ekey_rd_s17_e8,tc,35758607,457543641,11758974,367472221
ekey_rd_s17_e8,tc,35758607,437386771,11758974,368000910
ekey_rd_s17_e8,tc,35758607,447012250,11758974,368111775
ekey_rd_s17_e8,tc,35758607,447359811,11758974,366530629
ekey_rd_s17_e8,tc,35758607,449914913,11758974,355374153
ekey_rd_s17_e8,tc,35758607,449559900,11758974,356481326
ekey_rd_s17_e8,tc,35758607,450453992,11758974,355437190
ekey_rd_s17_e8,tc,35758607,448121581,11758974,356921859
ekey_rd_s17_e8,tc,35758607,448148519,11758974,356445025
ekey_rd_s17_e8,tc,35758607,467790609,11758974,378205496
ekey_rd_s17_e8,tc,35758607,465457231,11758974,377812995
ekey_rd_s17_e8,tc,35758607,463435240,11758974,378650730
ekey_rd_s17_e8,tc,35758607,464701883,11758974,377435366
ekey_rd_s17_e8,tc,35758607,466024474,11758974,378326732
ekey_rd_s17_e8,tc,35758607,437932246,11758974,353954735
ekey_rd_s17_e8,tc,35758607,438511228,11758974,352922934
ekey_rd_s17_e8,tc,35758607,440728521,11758974,352924121
ekey_rd_s17_e8,tc,35758607,440524927,11758974,352568321
ekey_rd_s17_e8,tc,35758607,442471173,11758974,354494256
