#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s15_e8,tc,5474021,66391178,2641192,51764251
ekey_rd_s15_e8,tc,5474021,66833567,2641192,51806431
ekey_rd_s15_e8,tc,5474021,62125610,2641192,51382226
ekey_rd_s15_e8,tc,5474021,61883083,2641192,50467640
ekey_rd_s15_e8,tc,5474021,62114100,2641192,50117069
ekey_rd_s15_e8,tc,5474021,61700924,2641192,52764953
ekey_rd_s15_e8,tc,5474021,61720550,2641192,52726545
ekey_rd_s15_e8,tc,5474021,61838484,2641192,52606699
ekey_rd_s15_e8,tc,5474021,61991056,2641192,52784551
ekey_rd_s15_e8,tc,5474021,61829252,2641192,52563575
ekey_rd_s15_e8,tc,5474021,61452392,2641192,51280511
ekey_rd_s15_e8,tc,5474021,61407425,2641192,51364272
ekey_rd_s15_e8,tc,5474021,61629636,2641192,51516347
ekey_rd_s15_e8,tc,5474021,61870919,2641192,51580676
ekey_rd_s15_e8,tc,5474021,61848211,2641192,51781719
ekey_rd_s15_e8,tc,5474021,60248014,2641192,50627337
ekey_rd_s15_e8,tc,5474021,63490496,2641192,50482028
ekey_rd_s15_e8,tc,5474021,59863813,2641192,49739140
ekey_rd_s15_e8,tc,5474021,59825741,2641192,49757520
ekey_rd_s15_e8,tc,5474021,60031548,2641192,49937260
ekey_rd_s15_e8,tc,5474021,60280747,2641192,50404866
ekey_rd_s15_e8,tc,5474021,60184744,2641192,50090093
ekey_rd_s15_e8,tc,5474021,60483613,2641192,50973715
ekey_rd_s15_e8,tc,5474021,60633361,2641192,50425590
ekey_rd_s15_e8,tc,5474021,60843820,2641192,50482588
ekey_rd_s15_e8,tc,5474021,61424980,2641192,50106149
ekey_rd_s15_e8,tc,5474021,61175485,2641192,49793869
ekey_rd_s15_e8,tc,5474021,61372088,2641192,49782464
ekey_rd_s15_e8,tc,5474021,61657469,2641192,49942954
ekey_rd_s15_e8,tc,5474021,63144802,2641192,50697952
ekey_rd_s15_e8,tc,5474021,71430036,2641192,58694708
ekey_rd_s15_e8,tc,5474021,71688551,2641192,59067956
ekey_rd_s15_e8,tc,5474021,70069611,2641192,58915803
ekey_rd_s15_e8,tc,5474021,69074879,2641192,57814476
ekey_rd_s15_e8,tc,5474021,69203948,2641192,57808183
