#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s10_e8,tc,3346,1.16724e+06,11369,2.22699e+06
std_rd_s10_e8,tc,3346,1.26231e+06,11369,2.39288e+06
std_rd_s10_e8,tc,3346,1.347e+06,11369,2.58376e+06
std_rd_s10_e8,tc,3346,1.43138e+06,11369,2.74569e+06
std_rd_s10_e8,tc,3346,1.52699e+06,11369,2.9182e+06
std_rd_s10_e8,tc,3346,186698,11369,288708
std_rd_s10_e8,tc,3346,281653,11369,474896
std_rd_s10_e8,tc,3346,375889,11369,663412
std_rd_s10_e8,tc,3346,463978,11369,841560
std_rd_s10_e8,tc,3346,551754,11369,1.01739e+06
std_rd_s10_e8,tc,3346,636630,11369,1.18645e+06
std_rd_s10_e8,tc,3346,725494,11369,1.35393e+06
std_rd_s10_e8,tc,3346,814857,11369,1.5235e+06
std_rd_s10_e8,tc,3346,919522,11369,2.18461e+06
std_rd_s10_e8,tc,3346,992810,11369,2.03023e+06
std_rd_s10_e8,tc,3346,1.07574e+06,11369,2.04587e+06
std_rd_s10_e8,tc,3346,1.1683e+06,11369,2.21123e+06
std_rd_s10_e8,tc,3346,1.25133e+06,11369,2.38256e+06
std_rd_s10_e8,tc,3346,1.33728e+06,11369,2.55485e+06
std_rd_s10_e8,tc,3346,1.43193e+06,11369,2.7302e+06
std_rd_s10_e8,tc,3346,1.51372e+06,11369,2.90088e+06
std_rd_s10_e8,tc,3346,315345,11369,415222
std_rd_s10_e8,tc,3346,288324,11369,479613
std_rd_s10_e8,tc,3346,374797,11369,669730
std_rd_s10_e8,tc,3346,645496,11369,841301
std_rd_s10_e8,tc,3346,552739,11369,1.08993e+06
std_rd_s10_e8,tc,3346,638789,11369,1.18785e+06
std_rd_s10_e8,tc,3346,724114,11369,1.35578e+06
std_rd_s10_e8,tc,3346,811336,11369,1.52846e+06
std_rd_s10_e8,tc,3346,895810,11369,1.69851e+06
std_rd_s10_e8,tc,3346,983844,11369,1.8749e+06
std_rd_s10_e8,tc,3346,1.07097e+06,11369,2.03965e+06
std_rd_s10_e8,tc,3346,1.1608e+06,11369,2.20494e+06
std_rd_s10_e8,tc,3346,1.24245e+06,11369,2.37434e+06
std_rd_s10_e8,tc,3346,1.33626e+06,11369,2.5578e+06
std_rd_s10_e8,tc,3346,1.40884e+06,11369,2.72055e+06
std_rd_s10_e8,tc,3346,1.49861e+06,11369,2.89706e+06
std_rd_s10_e8,tc,3346,188568,11369,288576
std_rd_s10_e8,tc,3346,286162,11369,482052
std_rd_s10_e8,tc,3346,378090,11369,667574
std_rd_s10_e8,tc,3346,470437,11369,844919
std_rd_s10_e8,tc,3346,778943,11369,1.26545e+06
std_rd_s10_e8,tc,3346,640134,11369,1.22321e+06
std_rd_s10_e8,tc,3346,728131,11369,1.35938e+06
std_rd_s10_e8,tc,3346,815189,11369,1.53136e+06
std_rd_s10_e8,tc,3346,902204,11369,1.71168e+06
std_rd_s10_e8,tc,3346,992746,11369,1.87409e+06
std_rd_s10_e8,tc,3346,1.07507e+06,11369,2.04749e+06
std_rd_s10_e8,tc,3346,1.16212e+06,11369,2.21728e+06
std_rd_s10_e8,tc,3346,1.25072e+06,11369,2.39494e+06
std_rd_s10_e8,tc,3346,1.33962e+06,11369,2.56099e+06
std_rd_s10_e8,tc,3346,1.42207e+06,11369,2.73014e+06
std_rd_s10_e8,tc,3346,1.76406e+06,11369,2.9016e+06
std_rd_s10_e8,tc,3346,194593,11369,292993
std_rd_s10_e8,tc,3346,288959,11369,729896
std_rd_s10_e8,tc,3346,377697,11369,671157
std_rd_s10_e8,tc,3346,465261,11369,841511
std_rd_s10_e8,tc,3346,554629,11369,1.01411e+06
