#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
adj_rd_s10_e8,tc,3346,35386.8,0,1.605
adj_rd_s10_e8,tc,3346,42203.6,0,3.323
adj_rd_s10_e8,tc,3346,42588.6,0,3.214
adj_rd_s10_e8,tc,0,677.86,11375,27170
adj_rd_s10_e8,tc,3346,28011.4,0,1.887
adj_rd_s10_e8,tc,3346,21393.7,0,3.036
adj_rd_s10_e8,tc,3346,21344.2,0,1.567
adj_rd_s10_e8,tc,3346,21333.8,0,1.521
adj_rd_s10_e8,tc,3346,41331.8,0,1.498
adj_rd_s10_e8,tc,3346,42757.9,0,3.147
adj_rd_s10_e8,tc,3346,42760,0,2.986
adj_rd_s10_e8,tc,3346,42759.2,0,2.92
adj_rd_s10_e8,tc,3346,42700.5,0,2.9
adj_rd_s10_e8,tc,3346,42751.6,0,2.923
adj_rd_s10_e8,tc,3346,42854.1,0,2.99
adj_rd_s10_e8,tc,3346,42815.5,0,3.02
adj_rd_s10_e8,tc,3346,42767.6,0,3
adj_rd_s10_e8,tc,3346,42830.3,0,2.94
adj_rd_s10_e8,tc,3346,42837.6,0,3.05
adj_rd_s10_e8,tc,3469,54868.4,864,1596.56
adj_rd_s10_e8,tc,0,13.57,77,143.272
adj_rd_s10_e8,tc,0,12.253,391,332.422
adj_rd_s10_e8,tc,0,11.843,391,314.401
adj_rd_s10_e8,tc,0,11.922,391,311.697
adj_rd_s10_e8,tc,0,11.802,391,312.647
adj_rd_s10_e8,tc,0,12.029,391,312.276
adj_rd_s10_e8,tc,0,11.935,391,311.428
adj_rd_s10_e8,tc,0,11.605,391,310.173
adj_rd_s10_e8,tc,0,11.762,391,320.202
adj_rd_s10_e8,tc,0,11.952,391,309.468
adj_rd_s10_e8,tc,0,11.916,391,309.763
adj_rd_s10_e8,tc,0,11.958,391,313.997
adj_rd_s10_e8,tc,0,11.79,391,310.31
adj_rd_s10_e8,tc,0,11.798,391,308.807
adj_rd_s10_e8,tc,0,11.948,391,310.97
adj_rd_s10_e8,tc,3469,39702.7,864,2271.13
adj_rd_s10_e8,tc,0,12.212,77,119.941
adj_rd_s10_e8,tc,0,12.54,391,329.615
adj_rd_s10_e8,tc,0,12.185,391,316.367
