#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s10_e8,tc,3346,197367,11375,135380
ekey_rd_s10_e8,tc,3346,204653,11375,265103
ekey_rd_s10_e8,tc,3346,142150,11375,132559
ekey_rd_s10_e8,tc,3346,142375,11375,132444
ekey_rd_s10_e8,tc,3346,142094,11375,132519
ekey_rd_s10_e8,tc,3346,142011,11375,132566
ekey_rd_s10_e8,tc,3346,142139,11375,132401
ekey_rd_s10_e8,tc,3346,142121,11375,132432
ekey_rd_s10_e8,tc,3346,142249,11375,132617
ekey_rd_s10_e8,tc,3346,142061,11375,132412
ekey_rd_s10_e8,tc,3346,142273,11375,132502
ekey_rd_s10_e8,tc,3346,142066,11375,132566
ekey_rd_s10_e8,tc,3346,142174,11375,132448
ekey_rd_s10_e8,tc,3346,142041,11375,132501
ekey_rd_s10_e8,tc,3346,142074,11375,132889
ekey_rd_s10_e8,tc,3346,142111,11375,132457
ekey_rd_s10_e8,tc,0,8974.42,864,9777.64
ekey_rd_s10_e8,tc,0,8154.01,864,8064.47
ekey_rd_s10_e8,tc,0,8146.81,864,8075.12
ekey_rd_s10_e8,tc,0,8167.14,864,8049.22
ekey_rd_s10_e8,tc,0,8183.09,864,8042.46
ekey_rd_s10_e8,tc,0,8189.72,864,8068.41
ekey_rd_s10_e8,tc,0,8189.94,864,8046.84
ekey_rd_s10_e8,tc,0,8174.38,864,8065.18
ekey_rd_s10_e8,tc,0,8148.51,864,8068.16
ekey_rd_s10_e8,tc,0,8157.92,864,8066.61
ekey_rd_s10_e8,tc,0,8202.54,864,8042.65
ekey_rd_s10_e8,tc,0,8216.96,864,8058.59
ekey_rd_s10_e8,tc,0,8172.06,864,8042.62
ekey_rd_s10_e8,tc,0,8219.79,864,8077.54
ekey_rd_s10_e8,tc,0,8199.15,864,8071.29
ekey_rd_s10_e8,tc,0,8208.34,864,8020.65
ekey_rd_s10_e8,tc,0,8971.99,864,9849.36
ekey_rd_s10_e8,tc,0,8305.39,864,8175.92
ekey_rd_s10_e8,tc,0,8296.34,864,8146.45
ekey_rd_s10_e8,tc,0,8290.99,864,8194.66
ekey_rd_s10_e8,tc,0,8288.04,864,8165.17
ekey_rd_s10_e8,tc,0,8332.3,864,8192.12
ekey_rd_s10_e8,tc,0,8331.7,864,8196.95
ekey_rd_s10_e8,tc,0,8322.16,864,8172.73
ekey_rd_s10_e8,tc,0,8316.73,864,8203.47
ekey_rd_s10_e8,tc,0,8326.84,864,8196.79
ekey_rd_s10_e8,tc,0,8326.19,864,8168.7
ekey_rd_s10_e8,tc,0,8304.41,864,8221.44
ekey_rd_s10_e8,tc,0,8314.31,864,8142.98
ekey_rd_s10_e8,tc,0,8329.12,864,8220.66
ekey_rd_s10_e8,tc,0,8324.59,864,8195.67
ekey_rd_s10_e8,tc,0,8335.01,864,8267.97
ekey_rd_s10_e8,tc,0,9267.58,864,10148.2
ekey_rd_s10_e8,tc,0,8503.43,864,8374.25
ekey_rd_s10_e8,tc,0,8149.19,864,8231.34
ekey_rd_s10_e8,tc,0,8446.2,864,8020.05
ekey_rd_s10_e8,tc,0,8172.96,864,8193.34
ekey_rd_s10_e8,tc,0,8469.76,864,8116.78
ekey_rd_s10_e8,tc,0,8341.73,864,8401.53
ekey_rd_s10_e8,tc,0,8278.24,864,8064.23
ekey_rd_s10_e8,tc,0,8414.45,864,8310.82
ekey_rd_s10_e8,tc,0,8103.83,864,8125.06
ekey_rd_s10_e8,tc,0,8407.77,864,8432.39
ekey_rd_s10_e8,tc,0,8223.81,864,8093.95
ekey_rd_s10_e8,tc,0,8143.29,864,8428.49
ekey_rd_s10_e8,tc,0,8134.96,864,8037.05
ekey_rd_s10_e8,tc,0,8128.35,864,8018.09
ekey_rd_s10_e8,tc,0,8139.52,864,8044.4
ekey_rd_s10_e8,tc,0,8952.58,864,9818.15
ekey_rd_s10_e8,tc,0,8218.6,864,8235.81
ekey_rd_s10_e8,tc,0,8221.01,864,8106.04
ekey_rd_s10_e8,tc,0,8264.55,864,8198.51
ekey_rd_s10_e8,tc,0,8237.33,864,8123.76
ekey_rd_s10_e8,tc,0,8247.47,864,8123.82
ekey_rd_s10_e8,tc,0,8223.04,864,8059.89
ekey_rd_s10_e8,tc,0,8221.43,864,8091.36
ekey_rd_s10_e8,tc,0,8218.16,864,8139.36
ekey_rd_s10_e8,tc,0,8503.06,864,8115.17
ekey_rd_s10_e8,tc,0,8244.57,864,8222.16
ekey_rd_s10_e8,tc,0,8253.77,864,8136.75
ekey_rd_s10_e8,tc,0,8253.73,864,8107.88
ekey_rd_s10_e8,tc,0,8226.84,864,8044.98
ekey_rd_s10_e8,tc,0,8208.43,864,8109.67
ekey_rd_s10_e8,tc,0,8230.84,864,8044.6
ekey_rd_s10_e8,tc,0,9353.12,864,9961.93
ekey_rd_s10_e8,tc,0,8591.36,864,8342.5
ekey_rd_s10_e8,tc,0,8608.89,864,8355.62
ekey_rd_s10_e8,tc,0,8651.66,864,8400.24
ekey_rd_s10_e8,tc,0,8642.61,864,8382.15
ekey_rd_s10_e8,tc,0,8638.78,864,8397.27
ekey_rd_s10_e8,tc,0,8626.72,864,8343.32
ekey_rd_s10_e8,tc,0,8612.67,864,8434.04
ekey_rd_s10_e8,tc,0,8588.49,864,8419.6
ekey_rd_s10_e8,tc,0,8654.73,864,8309.03
ekey_rd_s10_e8,tc,0,8631.59,864,8375.7
ekey_rd_s10_e8,tc,0,8622.47,864,8325.82
ekey_rd_s10_e8,tc,0,8595.83,864,8309.15
ekey_rd_s10_e8,tc,0,8625.78,864,8371.02
ekey_rd_s10_e8,tc,0,8567.82,864,8387.52
ekey_rd_s10_e8,tc,0,8594.38,864,8362.94
ekey_rd_s10_e8,tc,0,8986.08,864,9792.91
ekey_rd_s10_e8,tc,0,8242.82,864,8110.52
ekey_rd_s10_e8,tc,0,8243.44,864,8132.45
ekey_rd_s10_e8,tc,0,8307.88,864,8121.47
ekey_rd_s10_e8,tc,0,8210,864,8170.16
ekey_rd_s10_e8,tc,0,8169.51,864,8070.63
ekey_rd_s10_e8,tc,0,8276.17,864,8183.28
ekey_rd_s10_e8,tc,0,8285.02,864,8161.57
ekey_rd_s10_e8,tc,0,8258.87,864,8104.37
ekey_rd_s10_e8,tc,0,8315.28,864,8116.29
ekey_rd_s10_e8,tc,0,8223.04,864,8130.71
ekey_rd_s10_e8,tc,0,8250.39,864,8109.03
ekey_rd_s10_e8,tc,0,8264.41,864,8152.83
ekey_rd_s10_e8,tc,0,8262.17,864,8126.55
ekey_rd_s10_e8,tc,0,8268.5,864,8127.15
ekey_rd_s10_e8,tc,0,8304.22,864,8129.04
ekey_rd_s10_e8,tc,0,8966.86,864,9886.45
