0.12,0.04,0.00
0.12,0.04,0.00
0.12,0.04,0.00
0.12,0.04,0.00
0.12,0.03,0.00
0.12,0.02,0.02
0.15,0.06,0.01
0.13,0.03,0.01
0.12,0.03,0.00
0.12,0.03,0.01
